"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CA9|768",73.8604440309737,-2.40901952860321,0.465972857037732,-5.16987093179152,2.34255727267759e-07,5.58705707942696e-06
"CD177|57126",51.9272341678181,-2.42837008874192,0.47050487366711,-5.1612007115149,2.45370928835619e-07,5.84492357180619e-06
"PLA2G4A|5321",1172.93515790813,1.9682408398402,0.381611434520988,5.15770928696308,2.49989355542778e-07,5.9475862600801e-06
"LOC134466|134466",215.650532916497,2.06421903155563,0.400432813232432,5.15496973110803,2.53671901876282e-07,6.02775736258671e-06
"TFPI2|7980",950.724361666973,1.97651921390856,0.383613823737674,5.15236702017328,2.57219004563497e-07,6.10451654795954e-06
"ATF3|467",12991.9416521654,1.90838982167186,0.370658696446063,5.14864439973975,2.62375758240043e-07,6.2192413739777e-06
"EBF3|253738",1372.66708302271,2.19391317879206,0.427360837250283,5.13363178738626,2.84203860487612e-07,6.70366290753582e-06
"IGFL2|147920",25.2872722179144,-2.88123482804269,0.561184631447659,-5.13420123535836,2.8334480149408e-07,6.70366290753582e-06
"SLC34A2|10568",3243.40202170909,1.92834084441695,0.375606038070321,5.13394527501161,2.83730627967126e-07,6.70366290753582e-06
"TCEAL7|56849",407.21877181072,1.97913054272273,0.385506949475012,5.13383882033238,2.83891243704242e-07,6.70366290753582e-06
"CPAMD8|27151",1388.9397163575,1.95678995203439,0.38137311690613,5.13090688695823,2.88349531489178e-07,6.79313425590213e-06
"TNFRSF9|3604",74.7529407454226,-2.25448159951884,0.439629454790327,-5.1281404713751,2.92618077079669e-07,6.88527834359256e-06
"C14orf139|79686",1763.31830010686,2.15991884513906,0.421482807687792,5.12457164501711,2.98214939695669e-07,7.00841475960395e-06
"HSD17B13|345275",687.942104233911,2.22935983525631,0.435097668586335,5.12381471153285,2.99415228318848e-07,7.02805221063645e-06
"ANGPT1|284",1384.4490557382,2.15859688241335,0.42141887064993,5.1222122044138,3.01971776069687e-07,7.07943807377e-06
"LGR4|55366",4429.85816519352,1.9083778515705,0.372615076288787,5.12157980986108,3.02986451191765e-07,7.09459526235298e-06
"ALX4|60529",106.481960277668,2.23810801459891,0.437028203961233,5.12119811561966,3.03600470747641e-07,7.10034547545849e-06
"SATB1|6304",2678.8126902485,1.88713732517778,0.368947971918093,5.11491448338066,3.13883127925275e-07,7.33192940393694e-06
"KCNQ5|56479",303.624396458434,-2.00854749582831,0.392712500848487,-5.11454942607807,3.14490737297341e-07,7.33722881169134e-06
"IQSEC3|440073",309.347994838334,2.32820709010869,0.455921328724889,5.10659831734605,3.28009980626223e-07,7.64338613863113e-06
"TCF15|6939",100.467230947249,2.39838491721895,0.470196525297592,5.10081378355782,3.38196183749072e-07,7.87123026211155e-06
"TACC3|10460",1263.52276346685,-1.95975376261012,0.384527555148288,-5.09652360766284,3.45947439591768e-07,8.0419217230072e-06
"E2F1|1869",549.557245164363,-2.04393979693577,0.401496355306547,-5.09080535830816,3.56545881076173e-07,8.27830804122763e-06
"SSPN|8082",5271.51937204296,1.86799993590445,0.367480938168449,5.08325668595135,3.71017764057612e-07,8.60395106035409e-06
"LPHN2|23266",4966.17017035223,1.85804228619819,0.365838696395878,5.07885662315934,3.79713125129112e-07,8.77392282297736e-06
"SLC16A7|9194",963.333560938973,2.22678687729578,0.438411589805486,5.079215351683,3.78996909013801e-07,8.77392282297736e-06
"TPD52|7163",14726.0837097717,-1.89549256261247,0.373207951192285,-5.07891795058748,3.79590589926533e-07,8.77392282297736e-06
"FNDC1|84624",3100.56164435773,-2.27964764972414,0.44891685868767,-5.07810657053133,3.81214858794245e-07,8.79807370517831e-06
"PAK3|5063",235.888407895721,2.09158891968622,0.412044880348004,5.07611917886156,3.85221722319545e-07,8.87991364930615e-06
"TMEM178|130733",404.191427634832,2.05596305971399,0.405252409209664,5.07329015939372,3.90995599985856e-07,9.00224158581532e-06
"SPAG5|10615",934.423453208177,-1.98681866425338,0.391962193663317,-5.06890382892385,4.00113318872568e-07,9.20117394748598e-06
"KIF18A|81930",346.921615448162,-1.96631168671183,0.387969604697975,-5.0682106610969,4.01572828185309e-07,9.22373059828259e-06
"AIM1L|55057",47.1880236938133,-2.39489640723207,0.472742614682077,-5.06596260386352,4.06341688373801e-07,9.32215556744229e-06
"RAD51AP1|10635",582.82344700274,-1.97821841184636,0.390755611257092,-5.06254639692128,4.13693341640767e-07,9.47952959186589e-06
"ALDH2|217",23764.3937085818,2.13763800496177,0.42267952642041,5.05734929502027,4.25124146997396e-07,9.72989006744277e-06
"STIL|6491",862.99493356026,-1.88576856379268,0.372903478215757,-5.05698840036456,4.25929134751469e-07,9.73675012549888e-06
"EFEMP1|2202",17811.5332625928,2.01270438488046,0.398029314805278,5.05667374239786,4.26632189869893e-07,9.74126650590369e-06
"MOCS1|4337",3762.56378767577,2.04380264167545,0.404417140644427,5.05369935215583,4.33333558644819e-07,9.88256924099919e-06
"ENPP2|5168",10754.3268059125,2.14117794101855,0.423928809433627,5.05079601426284,4.39972719415714e-07,1.00221208934518e-05
"MT1X|4501",4347.28858288068,2.03809816974126,0.403781482881212,5.04752757654526,4.47564185997914e-07,1.01830099508451e-05
"GPT|2875",459.471255487555,2.03301742228063,0.402883719805549,5.04616424625414,4.50767944728043e-07,1.02438078571393e-05
"VGF|7425",17.809340963183,-3.3177193317614,0.65785354404527,-5.04324915749499,4.57692648513695e-07,1.03889222962396e-05
"TMEM47|83604",4792.10107085243,1.89485209977356,0.375767022992205,5.04262477501351,4.5918913621814e-07,1.0410628051835e-05
"MCM10|55388",368.960695559599,-2.30108334284568,0.456616295813432,-5.03942448822694,4.66933810217336e-07,1.05737737446513e-05
"ASTN1|460",287.952434288615,2.0056484399253,0.398068612617146,5.03844909232843,4.6931920906803e-07,1.06028727760258e-05
"SQLE|6713",2532.50253247434,-1.85464746981204,0.368097288568562,-5.03847088095731,4.69265795333726e-07,1.06028727760258e-05
"DUSP6|1848",11019.8459731344,1.8473521015406,0.366669693708122,5.03819141107183,4.6995134672056e-07,1.06047217829648e-05
"C15orf48|84419",1179.50456861868,-2.09101351958251,0.415181536156777,-5.03638369600551,4.7440913717325e-07,1.06927935467435e-05
"FAM26F|441168",369.055041451727,-1.94452681890472,0.386353509831781,-5.03302485785976,4.82800493748271e-07,1.08692153212885e-05
"ANKRD22|118932",411.192121388891,-1.91596345369649,0.380877267657968,-5.03039592117912,4.89468033550994e-07,1.10064626307599e-05
"IGSF1|3547",1093.31475274552,1.8833626317775,0.374425005035121,5.03001297042339,4.90446657426664e-07,1.10156148429712e-05
"MYC|4609",10272.7254890528,1.86169655260481,0.370382982216455,5.02640953281384,4.99748071402698e-07,1.12114610989539e-05
"TRIM2|23321",5231.97908457384,1.84049325471349,0.36627871555992,5.02484358639289,5.03843006666105e-07,1.12901843970494e-05
"FAM72A|729533",153.675107966966,-2.47309842845301,0.492280842936932,-5.02375516727114,5.06708253737933e-07,1.13412018092726e-05
"AHRR|57491",196.041629605997,-2.0034919781327,0.398823500508052,-5.02350532398541,5.07368176440061e-07,1.13427982925481e-05
"FAM89A|375061",1688.92657389916,2.44648069399666,0.487572952106592,5.01767106527644,5.23016250429842e-07,1.16790801414061e-05
"D4S234E|27065",703.395684746829,1.99494230613038,0.397850036647128,5.01430720716457,5.32248896157462e-07,1.1870254823759e-05
"MEST|4232",8259.52254248326,1.9480092449191,0.388505889573498,5.01410479789027,5.328094246563e-07,1.1870254823759e-05
"PLSCR4|57088",5019.88490420001,1.92773180292137,0.384701392418647,5.010982130326,5.41529436905664e-07,1.20505932778395e-05
"GLRA4|441509",19.5005633130401,3.05662076682472,0.610817036763491,5.00415113340764,5.61087249989922e-07,1.24714099129825e-05
"TMEM90B|79953",210.809499281707,-2.10065752676044,0.420122644995719,-5.00010544964043,5.7298967832678e-07,1.2721295035755e-05
"IRS1|3667",6321.44620117005,1.90404440440484,0.380895757675733,4.99885957256,5.76703820832053e-07,1.27890210946542e-05
"KRT86|3892",1180.27736593037,-1.95397194871477,0.391121271844466,-4.99582121805891,5.8585917625056e-07,1.29771174546259e-05
"NAT1|9",4221.16794631415,-2.47278712620918,0.495553529818749,-4.98994957641329,6.0395055560217e-07,1.33624927175768e-05
"TXNIP|10628",110751.191624664,1.85863244342049,0.372525018792096,4.9892821949169,6.06040615798398e-07,1.33933586090034e-05
"FIGN|55137",324.569250217559,1.98399581188463,0.397945356587418,4.98559859800449,6.17702684056077e-07,1.36354506580122e-05
"SCGN|10590",85.9845562542239,2.21898685562269,0.445277043873257,4.9833848076262,6.24815167392312e-07,1.37766740169534e-05
"SEMA3G|56920",7299.46622849082,2.00812660925873,0.403101083139805,4.98169489800717,6.30297580737955e-07,1.38816739181727e-05
"FAM189A2|9413",2319.49588969842,1.95157278874043,0.392098621417118,4.97724980946649,6.44940635164978e-07,1.41879577400277e-05
"AKAP12|9590",10244.2086540203,1.90778305155715,0.383355544531081,4.97653700011237,6.47319074301089e-07,1.42240431936788e-05
"CDT1|81620",457.484864651039,-1.89734193190868,0.381372198270821,-4.97503997541356,6.52341763516473e-07,1.43017953637383e-05
"TAC1|6863",88.0173636398913,2.43656176353315,0.489737463841309,4.97524070227692,6.51666128073664e-07,1.43017953637383e-05
"CCR4|1233",115.54468090127,-2.13624522367913,0.429755233173386,-4.97084167632988,6.66628704000737e-07,1.4598411084998e-05
"PKHD1|5314",109.996234255954,2.22368568727523,0.447512312134401,4.96899331477475,6.73013900240852e-07,1.4721510637391e-05
"LEPREL1|55214",1214.06980016692,1.8461444213382,0.371941116371118,4.96353949611783,6.92199568624527e-07,1.51240112097089e-05
"CRYBG3|131544",2290.97976342204,1.9487773810902,0.392982102716198,4.95894690272335,7.08763338791715e-07,1.54683785977974e-05
"UBE2S|27338",1554.5559905162,-2.00018537338509,0.403900525240363,-4.95217324165343,7.3389222793377e-07,1.59986845299906e-05
"IGJ|3512",33225.5221704365,2.1189969239614,0.427945507479073,4.95155781969512,7.36217382051857e-07,1.60312374796851e-05
"PDE8B|8622",1133.8629376209,1.88024021445076,0.379769803410878,4.95099978345699,7.38331858520141e-07,1.60591345886475e-05
"FZD7|8324",5726.52794605656,1.85610290244137,0.375034951314328,4.94914646204725,7.45396413287756e-07,1.61945144086453e-05
"FGG|2266",22.6037324753825,3.30157005812882,0.667255106390331,4.9479876984223,7.49846466446002e-07,1.62728505122533e-05
"ICOS|29851",101.313252508654,-2.09034000715928,0.422636823841857,-4.94594859992949,7.57739528339484e-07,1.64256450513276e-05
"GSTM1|2944",2417.30916187666,1.84933991743723,0.37394454379999,4.94549244827698,7.59516150153853e-07,1.64456581231628e-05
"PTH1R|5745",401.035463745439,2.2397881673815,0.453115595400293,4.94308337677678,7.68965772691731e-07,1.66315818244022e-05
"ASPN|54829",5230.62429840558,-1.89629733452523,0.383918217265804,-4.93932626596965,7.83929523949919e-07,1.69172517984758e-05
"FAM107A|11170",2947.6056756701,2.27937665449924,0.461469628473349,4.93938606976143,7.83689156546818e-07,1.69172517984758e-05
"GPR88|54112",81.7904275039419,2.17013801105469,0.43959838793983,4.93663778255648,7.94808914882038e-07,1.7132844070125e-05
"C19orf21|126353",1149.75716012315,-1.8916022884475,0.383540631369074,-4.93194757930938,8.14137679713601e-07,1.75298851684478e-05
"COL5A2|1290",22005.9719778346,-1.98012221930197,0.401546352683345,-4.93124195020014,8.17084541216576e-07,1.75737011091346e-05
"NR3C1|2908",10322.4877106119,1.87252196135443,0.380041603995122,4.9271499269287,8.34377314659295e-07,1.79256245605343e-05
"TRIP13|9319",843.811774149325,-2.04094254788983,0.414593981165544,-4.9227500653824,8.53364129918437e-07,1.83131182045191e-05
"LARP6|55323",1582.53207367768,2.02068752247995,0.410712590997554,4.91995513839014,8.65640509198381e-07,1.85559046193126e-05
"PROS1|5627",4981.03336085004,1.81668262276803,0.369276431978435,4.91957369993794,8.67329063303462e-07,1.85714426432456e-05
"PPM1E|22843",176.569979644673,-2.02751466532336,0.412194865777302,-4.91882561782993,8.70649892691194e-07,1.86218580266948e-05
"VSTM2L|128434",142.150031833766,-2.0208108670835,0.411005862019454,-4.91674463511143,8.79952161762547e-07,1.87999535580111e-05
"TGFBR3|7049",17239.5485914155,1.82325009064118,0.370861219644298,4.91625975989052,8.82133326038272e-07,1.8825682531654e-05
"C1QTNF6|114904",1628.80721462576,-1.83390566046148,0.373502265547452,-4.91002553297361,9.10645350940317e-07,1.94124298924126e-05
"HIST2H2AA3|8337",1435.81358913976,-1.97890273009686,0.403050687842509,-4.9098110728696,9.11641796099495e-07,1.94124298924126e-05
"CSRNP3|80034",100.406270390502,2.23169108789426,0.454597203309414,4.90916149868017,9.14666319702459e-07,1.94553362549515e-05
"SCT|6343",12.537646599453,-3.27956748000144,0.668340363470339,-4.90703189460587,9.24650012667841e-07,1.96460092548203e-05
"CD80|941",78.9342381930324,-2.13151816686533,0.434996520794888,-4.90008095460237,9.57971741297974e-07,2.03315786636049e-05
"ZBED2|79413",45.0522096199514,-2.60575059047781,0.531991037725777,-4.8981099411321,9.67628931023786e-07,2.05139462373591e-05
"KCNMB2|10242",26.014191515225,2.7005297232654,0.551647826313599,4.89538722795622,9.81123426057526e-07,2.07771753225874e-05
"LOC80054|80054",309.267733900066,1.89585339566009,0.38732322955984,4.89475779135314,9.84268766101648e-07,2.08209038326508e-05
"AGAP11|119385",628.339485831642,1.84811163800548,0.377616788612767,4.89414584768543,9.87335997130996e-07,2.08628859656924e-05
"PRKD1|5587",1016.4069466545,1.82387160000195,0.372925748421443,4.89070976654793,1.00473020347954e-06,2.12071804504428e-05
"LOC100133545|100133545",42.3144043647302,2.53507564686979,0.518675043855272,4.88759904086916,1.02073148932724e-06,2.15213528783646e-05
"CEBPA|1050",6536.9404438305,2.1378553860104,0.437495722602841,4.88657437218224,1.02605578958483e-06,2.1586376769748e-05
"TSPAN7|7102",3309.67302943258,1.86515510721778,0.38167815281742,4.88672221202557,1.02528594934779e-06,2.1586376769748e-05
"GLP2R|9340",36.6903615888506,2.56773006737911,0.525501388924504,4.88624791769675,1.02775769358937e-06,2.15986025225308e-05
"FHOD3|80206",1664.05451889821,1.85281250571084,0.379347301252878,4.88421164350324,1.03843488597096e-06,2.17992142565865e-05
"CREB3L1|90993",3751.23579009645,-1.90878520493683,0.390995469246289,-4.881860162258,1.0508977095698e-06,2.20368332547548e-05
"LMO3|55885",1359.63420004396,1.8174235915824,0.37232030076687,4.88134433668819,1.05365076836783e-06,2.20705477795832e-05
"KCNH8|131096",206.346031291497,1.95753652086405,0.401063313236402,4.88086657706886,1.05620685293166e-06,2.21000676035244e-05
"PENK|5179",188.080461823323,2.05397429748382,0.420866599866152,4.88034521660081,1.05900301812444e-06,2.21345413907549e-05
"DNASE1L3|1776",458.389665412277,1.95705939076338,0.401220234777817,4.87776842024714,1.07292786375396e-06,2.24012923753007e-05
"SLC16A3|9123",866.799820315511,-1.84738140369701,0.379073444117071,-4.87341287649385,1.09686652026027e-06,2.28763146233071e-05
"JPH2|57158",1134.35638495852,1.81300860043687,0.372098399668,4.8723902119829,1.10256128310584e-06,2.29702253910622e-05
"C4orf49|84709",100.292698706175,2.09172343206238,0.429496029330051,4.87018107088242,1.11496028187228e-06,2.31717647556913e-05
"NAALAD2|10003",629.016417692508,2.3547856252934,0.483526411917101,4.87002481613583,1.11584233787979e-06,2.31717647556913e-05
"TRAF3IP3|80342",986.799225085972,-1.91091299609761,0.392352888030584,-4.87039360329279,1.11376161608737e-06,2.31717647556913e-05
"FOXP2|93986",278.727055188147,2.04687330294407,0.420384270802366,4.86905301912773,1.12134321264682e-06,2.32609311635272e-05
"TGFBR2|7048",22787.8640530552,1.82004239055469,0.374073748632951,4.86546408884885,1.14188544029389e-06,2.36615852902188e-05
"PLCXD3|345557",369.251064798911,1.89655380408887,0.390160860278588,4.86095351218641,1.16821687592274e-06,2.41812109730473e-05
"IL20RA|53832",1853.71209968095,2.25310451261064,0.463663186574286,4.85935605381442,1.17768170950359e-06,2.43509701972573e-05
"ADAMTS1|9510",15546.4398393859,1.8604039538289,0.382914885557239,4.85853129246082,1.18259720142296e-06,2.44263994304628e-05
"ELOVL3|83401",211.272005256266,2.58952145152482,0.533138738727868,4.85712491593411,1.191024621464e-06,2.45741279231613e-05
"STBD1|8987",5686.75121381565,2.01819743377657,0.415707523013795,4.85484943631776,1.20478246637102e-06,2.4831404181215e-05
"ADAM12|8038",4944.1192980156,-1.87031072483554,0.385392567299808,-4.85300154577336,1.21606742586785e-06,2.5010496653041e-05
"FAM149A|25854",558.102779005778,1.95212784574534,0.402240416262675,4.85313699673218,1.21523679275715e-06,2.5010496653041e-05
"C2CD4B|388125",407.644851224298,2.02360964626373,0.417473238250669,4.84727992324304,1.25165760670331e-06,2.57150253078673e-05
"CENPK|64105",257.397583876222,-1.96250682008305,0.405027099474931,-4.84537163717491,1.26374896885604e-06,2.59357895408144e-05
"HS6ST2|90161",323.887978027298,2.08208270623137,0.429838696022892,4.84386986443047,1.27334349216722e-06,2.61048962101643e-05
"NKX3-2|579",30.9587984697349,-2.48063991781911,0.512374428507369,-4.84145925284683,1.28889107391792e-06,2.6395557795401e-05
"STAB2|55576",305.30819285745,1.99298217264903,0.41175812766119,4.84017688726458,1.29723611460037e-06,2.65382560132312e-05
"BHMT2|23743",1205.00361139806,1.95621388242992,0.404943424954934,4.83083256049318,1.35963310623788e-06,2.77852487702124e-05
"GREM2|64388",362.89106436932,1.88074100701051,0.389416031290114,4.8296445340982,1.36777002636279e-06,2.79219239174125e-05
"ESRP1|54845",8034.53411174367,-1.78461953434225,0.369763237727919,-4.82638443266612,1.39034011387483e-06,2.83526395073883e-05
"ACSL1|2180",37335.3861166524,2.20551337472592,0.45743456365784,4.82148387977005,1.42494237923511e-06,2.90045808862925e-05
"ARL4A|10124",3698.45176029015,1.87205285525343,0.388277428888889,4.82143105925724,1.42531981211764e-06,2.90045808862925e-05
"PTCH1|5727",1180.81068484814,1.79730296441792,0.372818001702478,4.82085885394619,1.42941471395585e-06,2.90572267432944e-05
"INA|9118",34.929616344716,-3.09440266786734,0.641922900031215,-4.82052076303379,1.4318395253562e-06,2.90758477272279e-05
"ARRB1|408",3072.44688266612,1.79333201320743,0.372203829175788,4.81814498571549,1.44899066171241e-06,2.93871853871215e-05
